months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,injury_claim_ratio,property_claim_ratio,vehicle_claim_ratio,net_capital,high_claim_flag
214,36,0,0,2000,987.42,7000000,0,0,6,11,3,0,0,0,0,1,0,1,6,17,3,0,0,3,0,47080,4280,8560,34240,10,2,2006,0,0.0909071600008496,0.1818143200016992,0.7272572800067968,0,0
438,57,2,2,500,1119.29,0,0,4,6,5,0,0,0,2,2,1,3,4,2,14,1,0,0,0,0,40700,4070,4070,32560,13,28,2000,1,0.09999754305791013,0.09999754305791013,0.799980344463281,0,0
87,27,2,0,500,1048.39,0,0,5,13,14,3,0,0,2,2,1,3,1,5,2,1,0,2,1,1,34650,6300,3150,25200,5,14,1996,0,0.18181293469163948,0.09090646734581974,0.7272517387665579,0,0
27,28,2,2,1000,1074.47,0,1,4,10,4,5,0,0,1,1,3,3,6,5,4,1,0,2,0,0,3200,400,400,2400,7,17,2012,0,0.12496094970321775,0.12496094970321775,0.7497656982193065,0,0
206,42,0,2,1000,1230.76,0,1,2,6,19,4,0,-74200,2,1,0,1,5,2,2,1,0,1,1,0,78980,7180,14360,57440,10,1,1997,1,0.09090793988427597,0.18181587976855193,0.7272635190742077,-74200,1
127,31,2,2,500,1255.02,0,1,0,11,15,1,58200,0,1,1,1,3,4,5,10,1,1,1,0,0,6160,560,1120,4480,9,35,1996,0,0.09089433533517287,0.18178867067034574,0.727154682681383,58200,0
422,60,1,0,1000,1555.52,0,0,4,6,10,3,43600,-67800,2,0,0,0,0,4,11,1,1,1,1,0,85250,15500,7750,62000,8,12,1999,0,0.1818160490786032,0.0909080245393016,0.7272641963144127,-24200,1
303,50,0,0,2000,836.11,5000000,1,5,11,4,1,0,0,0,2,0,1,4,6,1,4,1,1,2,0,72840,12140,6070,54630,4,27,2010,0,0.16666437857799865,0.08333218928899933,0.7499897036009939,0,1
228,40,1,0,500,1450.98,0,1,0,3,0,0,43700,0,1,1,3,3,6,3,20,1,0,0,2,0,6050,1100,1100,3850,12,9,2010,0,0.18178813419269543,0.18178813419269543,0.636258469674434,43700,0
239,39,1,1,2000,625.08,0,0,3,10,10,5,44200,-37000,2,0,0,1,4,5,10,1,0,2,3,1,87890,15980,7990,63920,2,38,2014,1,0.18181611314013948,0.09090805657006974,0.7272644525605579,7200,1
330,47,0,0,2000,1133.27,0,0,2,2,5,5,0,-56400,0,2,2,2,1,4,20,2,0,0,2,1,60500,11000,5500,44000,5,14,1999,1,0.1818151766086511,0.09090758830432555,0.7272607064346044,-56400,0
128,35,1,2,500,1366.6,0,0,4,6,11,2,0,0,0,0,1,1,1,1,10,3,0,2,1,0,88220,16040,16040,56140,3,25,2008,0,0.18181612087824894,0.18181612087824894,0.6363564230738713,0,1
147,37,2,2,1000,1439.9,6000000,0,0,9,18,0,0,-48400,0,1,2,2,4,6,2,2,0,1,2,0,53680,9760,4880,39040,0,23,2004,0,0.18181479480635607,0.09090739740317803,0.7272591792254243,-48400,0
287,45,2,2,1000,1230.69,0,1,5,13,9,1,0,-54600,2,0,1,1,5,6,19,1,0,0,2,0,53800,5380,5380,43040,0,23,2006,0,0.09999814129848887,0.09999814129848887,0.799985130387911,-54600,0
142,29,2,0,2000,1307.68,0,0,4,2,7,0,0,-48500,2,1,0,3,1,1,10,1,1,1,2,0,54360,4530,9060,40770,8,12,1995,1,0.08333180037158992,0.16666360074317985,0.7499862033443093,-48500,0
162,35,0,2,2000,1124.69,0,0,5,5,3,0,0,0,2,2,0,3,6,0,14,1,1,0,3,1,54340,9880,4940,39520,12,9,2001,0,0.18181483594339448,0.09090741797169724,0.7272593437735779,0,0
140,35,2,0,1000,1520.78,0,0,2,2,5,5,0,-42900,1,1,3,3,4,1,5,1,0,0,2,1,2860,520,260,2080,3,34,1997,1,0.18175463124781546,0.09087731562390773,0.7270185249912618,-42900,0
106,28,2,0,2000,1609.11,0,1,2,2,14,3,0,0,3,1,1,3,6,2,8,1,1,2,1,1,5490,0,1220,4270,10,3,1999,0,0.0,0.22218175195774906,0.7776361318521217,0,0
292,45,0,2,1000,1358.91,0,1,5,2,7,4,0,0,3,1,3,3,6,3,4,1,0,0,2,0,7370,670,1340,5360,11,19,1997,0,0.09089675756342423,0.18179351512684847,0.7271740605073939,0,0
34,34,2,2,500,1295.87,0,0,6,8,5,0,0,0,0,2,0,0,0,1,4,3,0,1,0,0,50800,5080,5080,40640,1,4,1997,1,0.0999980315348123,0.0999980315348123,0.7999842522784985,0,0
290,48,0,1,500,1161.03,5000000,1,0,0,18,1,45300,0,0,2,1,1,5,4,20,2,0,1,1,0,41520,5190,5190,31140,9,35,2014,0,0.12499698947520532,0.12499698947520532,0.7499819368512319,45300,0
182,38,2,2,2000,1441.06,0,0,5,1,12,0,53800,-78300,2,2,2,3,1,5,18,1,0,2,3,1,89650,8150,16300,65200,4,30,2005,0,0.09090807687588538,0.18181615375177076,0.7272646150070831,-24500,1
362,55,2,0,1000,1097.99,0,0,3,7,0,4,44400,-71500,0,1,2,3,1,2,0,3,0,0,3,0,39690,0,0,39690,11,21,1998,0,0.0,0.0,0.9999748053714947,-27100,0
143,32,0,2,1000,1464.42,0,0,2,3,9,0,79900,0,2,1,0,0,4,6,1,1,0,2,0,0,62260,5660,5660,50940,10,1,1995,0,0.09090763078010311,0.09090763078010311,0.818168677020928,79900,0
183,38,0,1,500,1543.68,0,0,5,9,13,1,20200,0,2,2,0,3,0,2,17,1,0,0,1,1,51920,9440,4720,37760,1,4,2001,1,0.18181467999460718,0.09090733999730359,0.7272587199784287,20200,0
254,40,0,1,500,1390.89,5000000,1,1,1,3,5,0,-74400,2,0,1,2,1,5,23,1,0,2,2,0,53460,9720,4860,38880,13,20,2009,0,0.18181478086829653,0.09090739043414826,0.7272591234731861,-74400,0
249,43,2,0,2000,1148.58,0,0,4,0,9,1,0,-71200,0,1,2,1,4,0,4,3,1,2,1,1,57100,5710,5710,45680,6,8,2014,0,0.09999824871718534,0.09999824871718534,0.7999859897374827,-71200,0
169,36,1,1,500,1616.26,0,1,2,3,19,4,50700,-57600,0,0,2,0,1,6,0,3,0,2,3,0,77440,14080,7040,56320,4,27,2004,0,0.18181583398974704,0.09090791699487352,0.7272633359589882,-6900,1
235,40,0,2,500,1398.94,0,1,1,2,3,0,0,0,2,2,1,0,1,5,11,1,0,1,2,0,68300,6830,13660,47810,11,15,2003,0,0.09999853589259308,0.19999707178518616,0.6999897512481515,0,0
112,32,2,2,1000,1238.92,0,1,0,7,0,2,57800,-53700,1,1,3,3,1,0,4,1,0,0,2,0,5060,460,920,3680,6,8,2012,0,0.09089112823552657,0.18178225647105314,0.7271290258842126,4100,0
16,32,0,0,1000,968.46,0,1,4,12,5,1,50800,-66200,0,2,2,0,6,1,0,3,0,0,2,0,59400,6600,13200,39600,4,30,1995,1,0.11110924058517534,0.22221848117035067,0.666655443511052,-15400,0
128,31,0,0,500,1045.12,0,0,2,13,6,2,0,-28300,0,2,0,0,1,6,2,3,0,0,2,0,69930,0,15540,54390,5,13,2013,1,0.0,0.22221904448670832,0.7777666557034791,-28300,0
103,27,1,0,1000,1537.33,0,0,1,5,2,0,0,-74800,0,0,1,3,1,6,11,3,1,1,1,0,77700,7770,15540,54390,7,36,2008,0,0.0999987130152765,0.199997426030553,0.6999909911069355,-74800,1
356,54,2,2,500,912.3,0,1,1,9,19,5,58500,-44000,0,0,0,2,4,3,23,3,0,2,1,0,68750,12500,12500,43750,1,5,2007,1,0.1818155372285494,0.1818155372285494,0.6363543802999229,14500,0
109,29,2,0,2000,1007.28,6000000,0,2,0,12,0,0,0,0,2,1,3,1,5,17,3,0,1,3,1,91080,16560,16560,57960,7,36,1995,0,0.18181618559304355,0.18181618559304355,0.6363566495756524,0,1
2,20,1,2,1000,1189.98,4000000,0,2,2,9,2,0,-54700,2,2,1,2,6,1,22,1,0,1,3,1,48360,4030,8060,36270,1,5,2000,0,0.08333161018175803,0.16666322036351605,0.7499844916358223,-54700,0
198,34,2,1,1000,1576.41,0,1,0,5,11,2,0,-55100,2,2,0,2,6,2,18,1,1,1,1,1,95000,9500,9500,76000,5,14,2001,0,0.09999894737950127,0.09999894737950127,0.7999915790360101,-55100,1
107,32,2,0,500,1172.82,4000000,1,0,6,19,2,82100,0,3,1,3,3,4,0,8,1,0,1,3,0,3900,780,390,2730,5,14,2010,0,0.19994873109459113,0.09997436554729557,0.699820558831069,82100,0
252,39,0,2,500,1312.22,9000000,1,2,13,6,2,0,-33300,0,0,1,2,0,5,15,3,0,0,3,0,59400,11880,5940,41580,7,17,2010,1,0.1999966330533156,0.0999983165266578,0.6999882156866046,-33300,0
303,43,2,2,1000,671.01,7000000,0,0,6,4,2,42900,-61500,2,1,1,1,0,6,20,1,0,2,0,0,60210,6690,6690,46830,9,26,2013,0,0.11110926574878345,0.11110926574878345,0.7777648602414842,-18600,0
101,32,0,1,500,895.14,0,1,3,11,18,2,52600,-30400,2,0,1,0,4,1,4,1,0,0,3,1,43600,8720,4360,30520,11,21,2010,0,0.19999541294924428,0.09999770647462214,0.699983945322355,22200,0
446,57,1,0,2000,1373.21,0,1,1,0,17,4,42700,-64900,0,0,2,3,4,4,10,3,0,0,0,0,62800,6280,12560,43960,7,36,2012,0,0.0999984076686677,0.1999968153373354,0.6999888536806739,-22200,0
330,48,2,1,1000,1625.65,0,1,1,4,16,0,0,0,2,2,0,0,5,6,10,1,1,1,3,0,59500,11900,5950,41650,4,27,2006,0,0.19999663871195442,0.09999831935597721,0.6999882354918405,0,0
211,37,2,1,2000,1295.63,4000000,0,6,1,16,1,42200,-33800,0,0,2,3,6,3,22,3,1,1,0,0,53460,5940,5940,41580,6,8,2009,0,0.11110903275284786,0.11110903275284786,0.7777632292699351,8400,0
172,33,0,0,1000,1459.96,6000000,0,2,0,15,5,41300,-42000,0,2,2,0,1,3,15,3,0,0,1,0,41690,7580,7580,26530,10,3,1999,0,0.18181382072869445,0.18181382072869445,0.6363483725504305,-700,0
316,46,2,0,500,1219.94,7000000,0,5,9,13,5,0,-51000,2,2,1,0,1,0,13,1,0,0,1,1,63100,6310,12620,44170,0,33,2000,0,0.09999841523906118,0.19999683047812236,0.6999889066734283,-51000,0
435,60,2,2,500,1064.49,5000000,1,0,8,5,2,73500,-43300,2,0,2,0,6,0,23,1,0,2,1,0,62880,5240,10480,47160,8,12,2007,1,0.08333200807875193,0.16666401615750387,0.7499880727087673,30200,0
344,51,0,0,1000,959.83,0,0,5,11,13,1,0,-38700,0,2,0,1,1,3,18,3,0,2,2,1,75400,17400,11600,46400,2,38,2006,1,0.23076617020994417,0.1538441134732961,0.6153764538931844,-38700,1
204,40,2,1,2000,1767.02,0,1,3,6,10,0,0,-49300,2,1,2,0,4,0,7,1,1,1,1,0,46200,4200,8400,33600,1,5,1997,0,0.09090712322244107,0.18181424644488214,0.7272569857795286,-49300,0
278,47,1,2,500,1285.01,0,1,5,6,17,1,0,-39800,2,1,0,0,5,2,21,1,0,2,2,1,58500,5850,5850,46800,12,9,2010,0,0.09999829062751064,0.09999829062751064,0.7999863250200852,-39800,0
434,57,2,2,2000,1422.95,0,1,3,13,3,0,0,0,0,1,0,2,4,1,15,3,0,1,3,0,66240,11040,11040,44160,9,26,2003,0,0.16666415060159115,0.16666415060159115,0.6666566024063646,0,0
209,36,1,0,2000,1223.39,0,0,4,2,4,5,0,0,0,1,2,0,3,2,17,3,0,1,3,0,65440,8180,8180,49080,7,36,2014,0,0.12499808988248957,0.12499808988248957,0.7499885392949375,0,0
250,43,0,2,2000,1539.06,0,1,5,11,8,2,37800,0,2,0,1,1,4,2,2,1,0,0,3,0,64200,10700,10700,42800,5,14,2002,0,0.1666640706531051,0.1666640706531051,0.6666562826124204,37800,0
61,25,1,0,2000,988.06,0,0,5,7,7,1,0,0,0,1,1,0,6,3,1,3,1,1,0,0,32320,4040,4040,24240,4,30,2000,0,0.12499613254540391,0.12499613254540391,0.7499767952724234,0,0
80,28,0,2,1000,1740.57,0,0,1,4,9,5,0,-18600,2,1,0,3,4,3,3,1,0,0,1,0,33480,3720,3720,26040,4,27,2011,0,0.11110779247931662,0.11110779247931662,0.7777545473552164,-18600,0
25,38,2,1,1000,1540.91,7000000,1,1,0,14,5,40900,0,3,1,3,3,5,3,0,1,0,1,1,1,4320,480,960,2880,12,11,1995,0,0.111085396898866,0.222170793797732,0.666512381393196,40900,0
4,29,0,1,500,1381.88,5000000,1,2,12,8,2,0,-77800,3,1,3,3,4,2,4,1,0,0,2,0,4200,840,420,2940,7,36,2008,0,0.19995239228755057,0.09997619614377529,0.699833373006427,-77800,0
32,29,2,0,500,1446.98,0,1,4,0,17,3,0,-45700,0,0,1,0,1,0,11,3,1,2,0,0,57970,10540,5270,42160,10,2,2006,0,0.18181504545376137,0.09090752272688069,0.7272601818150455,-45700,0
125,31,1,2,500,1220.86,0,1,3,7,13,0,55400,-40400,1,1,3,3,1,0,4,1,1,1,2,0,4320,0,960,3360,10,2,2003,0,0.0,0.222170793797732,0.777597778292062,15000,0
276,45,0,2,500,948.1,0,0,2,6,15,5,44500,-61400,0,0,1,1,4,1,11,3,0,0,2,0,69300,13860,6930,48510,5,13,2010,0,0.19999711403875847,0.09999855701937924,0.6999898991356546,-16900,0
148,30,2,0,500,1471.24,0,0,5,4,4,3,57500,-93600,0,2,1,3,0,5,4,3,0,2,2,0,32480,4060,4060,24360,4,27,1997,0,0.12499615159631784,0.12499615159631784,0.7499769095779071,-36100,0
222,38,1,0,2000,1157.97,0,1,4,6,10,1,0,-64500,2,0,2,3,1,2,20,1,0,2,2,1,60480,6720,6720,47040,0,33,2001,0,0.11110927398687191,0.11110927398687191,0.7777649179081034,-64500,0
32,38,0,1,2000,566.11,5000000,1,0,1,14,4,0,0,1,1,3,3,0,6,22,1,1,0,0,0,2640,440,440,1760,6,8,2015,0,0.16660355925785686,0.16660355925785686,0.6664142370314274,0,0
78,27,2,2,500,1060.88,0,1,3,7,16,2,0,-66500,1,1,3,3,4,3,4,1,0,0,3,0,6050,550,1100,4400,13,28,2009,0,0.09089406709634772,0.18178813419269543,0.7271525367707817,-66500,0
238,43,2,1,1000,1524.45,4000000,1,2,5,5,5,0,-44800,0,1,2,0,0,2,21,4,0,0,0,0,42700,4270,4270,34160,10,1,1995,1,0.09999765813446992,0.09999765813446992,0.7999812650757594,-44800,0
313,47,1,1,1000,1556.17,0,1,1,9,15,5,63900,-53300,2,0,0,0,4,2,20,1,1,1,3,0,40260,3660,7320,29280,0,23,1996,1,0.09090683291522814,0.18181366583045627,0.7272546633218251,10600,0
334,50,2,2,500,1216.24,0,1,5,8,14,5,26700,-47200,2,1,0,1,1,1,7,1,0,2,0,0,50000,5000,10000,35000,3,32,2008,0,0.0999980000399992,0.1999960000799984,0.6999860002799944,-20500,0
190,35,1,1,500,1484.72,5000000,0,2,12,9,0,0,0,1,1,3,3,1,5,4,1,0,0,1,0,3840,640,320,2880,10,1,1998,0,0.16662327518875292,0.08331163759437646,0.7498047383493882,0,0
194,41,0,1,500,1203.81,0,1,3,13,18,1,52500,-51300,0,1,1,3,6,6,17,3,0,0,2,0,95900,13700,20550,61650,10,3,1999,0,0.14285565322572236,0.21428347983858353,0.6428504395157506,1200,1
290,47,1,1,1000,1393.34,0,1,2,3,3,2,0,-61400,0,2,1,0,6,3,20,3,1,1,3,1,56160,6240,12480,37440,1,5,2002,0,0.11110913267213902,0.22221826534427805,0.6666547960328342,-61400,0
26,42,2,0,1000,1484.48,0,1,6,1,17,1,50700,-36300,2,2,0,3,4,5,10,1,0,2,3,0,63030,5730,11460,45840,10,1,1996,0,0.09090764861734701,0.18181529723469403,0.7272611889387761,14400,0
254,41,0,1,500,1581.27,5000000,0,6,5,16,3,42200,-48000,2,0,1,3,1,5,8,1,1,2,2,0,63470,5770,11540,46160,2,38,1999,0,0.09090765861574578,0.18181531723149155,0.7272612689259662,-5800,0
199,38,0,1,1000,1281.25,0,0,2,12,12,2,0,-53100,2,0,0,3,6,1,6,1,0,0,2,0,44440,8080,4040,32320,2,38,2007,1,0.1818140905920209,0.09090704529601044,0.7272563623680836,-53100,0
137,35,1,1,500,1667.83,0,1,3,9,13,0,48500,-67400,1,1,1,3,6,4,4,1,1,1,1,0,6600,1200,1200,4200,7,17,2005,0,0.1817906377821542,0.1817906377821542,0.6362672322375398,-18900,0
134,36,2,1,1000,1497.41,0,1,6,6,11,0,14100,-44500,0,2,1,0,6,4,17,3,0,2,0,1,77200,9650,9650,57900,5,13,1996,0,0.12499838084998899,0.12499838084998899,0.7499902850999339,-30400,1
73,30,2,0,500,803.36,0,0,2,10,15,0,0,0,0,1,2,2,6,6,15,3,0,0,0,1,57000,0,11400,45600,1,4,2013,0,0.0,0.1999964912896265,0.799985965158506,0,0
289,45,2,1,2000,1221.41,0,0,5,4,12,5,46700,-72500,3,1,3,3,6,5,9,1,0,2,1,0,2700,300,300,2100,6,6,2006,0,0.11106997408367271,0.11106997408367271,0.777489818585709,-25800,0
176,36,2,1,500,1865.83,5000000,1,1,13,11,4,32800,-50600,2,1,2,3,6,2,17,1,0,2,1,1,47300,4300,8600,34400,13,20,2006,0,0.09090716898162829,0.18181433796325658,0.7272573518530263,-17800,0
145,37,2,1,2000,1434.27,0,0,0,12,17,4,0,-35900,2,1,0,2,5,0,13,1,0,2,3,0,55110,5010,10020,40080,9,26,2002,0,0.09090744134564788,0.18181488269129575,0.727259530765183,-35900,0
164,31,1,2,500,1114.68,0,0,0,7,15,0,44500,-55900,3,1,3,3,4,6,5,1,1,1,0,0,4320,480,480,3360,8,12,2002,0,0.111085396898866,0.111085396898866,0.777597778292062,-11400,0
186,38,2,1,2000,1218.56,0,0,5,13,18,0,39300,-60300,0,0,2,3,5,0,23,3,1,2,2,0,68760,11460,5730,51570,10,3,1998,1,0.16666424281205916,0.08333212140602958,0.7499890926542663,-21000,0
85,31,0,1,2000,1234.69,9000000,0,4,12,13,0,0,0,0,0,0,2,6,0,1,2,0,2,1,0,74400,14880,7440,52080,2,22,2003,1,0.19999731186408784,0.09999865593204392,0.6999905915243074,0,1
162,33,2,1,500,964.92,0,0,0,3,0,2,45700,0,0,1,0,1,1,2,17,4,0,2,1,0,35300,3530,3530,28240,8,12,1996,1,0.09999716721905895,0.09999716721905895,0.7999773377524716,45700,0
396,57,0,2,500,1351.72,0,1,2,12,4,5,0,-49400,1,1,1,3,1,6,3,1,1,1,3,0,2640,480,480,1680,13,28,2000,0,0.1817493373722075,0.1817493373722075,0.6361226808027263,-49400,0
270,41,0,1,1000,817.28,0,1,2,11,6,4,62200,0,0,1,2,0,4,1,17,3,0,1,1,0,60190,4630,9260,46300,8,24,2014,1,0.07692179894004086,0.15384359788008173,0.7692179894004088,62200,0
168,39,0,2,1000,1389.59,0,0,5,6,8,3,0,-42600,0,1,0,1,1,3,23,3,1,1,3,0,41580,3780,7560,30240,3,25,2015,1,0.09090690459584906,0.18181380919169812,0.7272552367667925,-42600,0
274,45,1,1,1000,1353.53,0,0,3,12,6,4,54700,-47900,2,2,1,0,1,1,13,1,1,0,0,0,58500,11700,0,46800,0,23,1995,1,0.1999965812550213,0.0,0.7999863250200852,6800,0
263,43,1,2,1000,1294.04,0,0,5,5,12,1,0,0,2,1,1,1,4,5,17,1,1,2,3,1,79320,13220,6610,59490,9,35,1997,0,0.16666456549967854,0.08333228274983927,0.7499905447485533,0,1
152,33,2,0,1000,840.81,0,0,2,4,5,0,0,0,2,1,1,0,1,0,2,1,1,0,2,0,82610,7510,7510,67590,5,13,2002,1,0.09090799046131871,0.09090799046131871,0.8181719141518684,0,1
46,41,2,0,2000,998.19,0,0,4,8,18,0,43700,-66300,0,1,2,0,4,2,23,3,0,1,3,0,78600,13100,19650,45850,4,30,2004,1,0.1666645462525922,0.24999681937888832,0.5833259118840727,-22600,1
276,46,2,0,2000,1090.32,0,1,1,5,5,0,0,-70400,2,0,1,0,4,1,17,1,0,1,2,0,51390,5710,5710,39970,13,20,2007,1,0.11110894903776926,0.11110894903776926,0.7777626432643848,-70400,0
234,44,1,2,500,1780.67,0,1,0,7,8,2,0,0,2,2,0,0,0,6,3,1,0,1,0,0,70200,7020,7020,56160,5,14,2012,1,0.09999857551886725,0.09999857551886725,0.799988604150938,0,0
64,30,0,1,2000,1681.01,0,1,3,10,0,3,0,-51100,1,1,1,3,4,5,16,1,0,2,1,0,4900,490,1470,2940,7,36,2015,0,0.09997959600081616,0.2999387880024485,0.599877576004897,-51100,0
456,62,2,1,1000,1395.77,0,0,4,10,5,3,82600,-49500,0,2,0,2,3,2,13,3,0,1,3,0,66480,5540,11080,49860,10,1,2012,1,0.08333207984236098,0.16666415968472195,0.7499887185812488,33100,0
58,23,2,2,2000,1471.44,5000000,1,2,13,15,3,57500,0,2,1,0,1,0,5,8,1,0,2,1,0,50380,4580,9160,36640,3,34,2007,1,0.09090728647704492,0.18181457295408984,0.7272582918163594,57500,0
475,61,0,2,500,1265.72,0,0,5,5,13,5,0,-59500,2,0,0,1,4,1,23,1,1,0,2,0,64350,9900,9900,44550,8,12,1998,0,0.15384376311168435,0.15384376311168435,0.6922969340025796,-59500,0
96,29,1,1,1000,1274.7,5000000,1,1,9,10,2,47500,-58700,0,1,0,0,0,6,15,3,1,2,3,1,55400,5540,11080,38780,3,32,2004,1,0.09999819497842999,0.19999638995685998,0.6999873648490099,-11200,0
99,28,2,0,500,1330.39,0,1,4,9,1,5,0,0,2,0,2,2,1,1,3,1,0,2,2,1,49900,4990,9980,34930,4,27,1998,0,0.09999799603214364,0.19999599206428728,0.6999859722250055,0,0
38,28,2,2,500,1122.95,4000000,1,5,8,9,2,78000,0,0,2,1,0,6,4,4,3,0,0,3,1,74880,12480,12480,49920,0,33,2000,0,0.16666444091291516,0.16666444091291516,0.6666577636516606,78000,1
259,44,2,1,2000,1655.79,0,0,5,3,8,0,0,0,2,0,1,2,1,3,8,1,1,0,0,1,105820,16280,16280,73260,1,4,2002,0,0.1538447000122849,0.1538447000122849,0.692301150055282,0,1
241,43,1,1,1000,935.77,0,1,0,9,9,3,0,-36000,3,1,3,3,3,3,21,1,0,1,0,1,7150,1300,650,5200,13,20,2003,0,0.18179275625786603,0.09089637812893302,0.7271710250314641,-36000,0
437,58,1,2,2000,1192.04,0,1,0,2,7,3,66100,-31400,2,0,2,0,4,4,23,1,1,0,0,0,55800,11160,11160,33480,4,30,2004,0,0.19999641583484168,0.19999641583484168,0.599989247504525,34700,0
130,34,2,0,500,990.11,0,1,5,11,11,2,0,-41200,1,1,3,3,1,5,8,1,0,1,3,1,5830,1060,1060,3710,4,30,2015,0,0.1817870005144915,0.1817870005144915,0.6362545018007203,-41200,0
269,41,2,0,2000,1422.21,0,0,0,5,14,4,0,-46400,2,2,0,0,6,5,21,1,1,2,1,0,85900,17180,17180,51540,11,15,2005,1,0.19999767173839653,0.19999767173839653,0.5999930152151896,-46400,1
103,29,2,2,500,914.85,0,1,0,9,0,2,72100,0,1,1,1,3,2,1,5,1,0,2,3,0,7110,790,1580,4740,0,23,2005,0,0.11109548586696667,0.22219097173393335,0.6665729152018001,72100,0
284,43,0,1,500,1123.84,0,1,6,9,11,2,48200,0,0,2,2,1,6,1,12,3,0,0,0,1,36960,6720,3360,26880,3,34,2007,0,0.18181326262817565,0.09090663131408783,0.7272530505127026,48200,0
189,39,2,1,2000,838.02,0,0,1,12,12,3,0,0,0,1,1,3,5,4,7,3,0,2,0,1,64400,6440,6440,51520,4,27,1997,0,0.0999984472290803,0.0999984472290803,0.7999875778326424,0,0
267,43,2,1,500,1300.68,0,1,6,0,17,4,49000,0,1,1,1,3,0,3,0,1,0,1,3,1,1920,480,0,1440,3,34,2011,0,0.24986985944820406,0.0,0.7496095783446122,49000,0
39,22,1,2,500,1173.21,0,1,3,4,14,1,0,0,2,1,0,3,4,3,14,1,1,0,1,1,86130,15660,7830,62640,11,21,2009,1,0.1818160708687929,0.09090803543439645,0.7272642834751716,0,1
140,32,0,1,1000,985.97,5000000,0,1,10,6,2,0,0,2,2,0,1,5,4,13,1,0,2,3,0,82170,14940,7470,59760,3,32,1995,1,0.18181596913753026,0.09090798456876513,0.727263876550121,0,1
243,41,1,0,1000,1129.23,0,0,1,4,4,3,17300,-60400,2,0,0,1,6,2,1,1,0,1,0,1,50300,10060,5030,35210,11,21,1999,1,0.19999602393590585,0.09999801196795292,0.6999860837756705,-43100,0
116,31,1,1,500,1194.83,0,0,4,9,4,0,28600,0,2,2,0,3,4,5,23,1,0,0,0,0,44200,4420,8840,30940,11,15,1997,0,0.09999773760774643,0.19999547521549285,0.699984163254225,28600,0
219,43,1,0,1000,1114.29,0,0,2,13,14,2,51300,0,2,2,0,0,5,4,1,1,0,2,2,1,66660,6060,6060,54540,12,18,2006,0,0.09090772715680832,0.09090772715680832,0.818169544411275,51300,0
96,26,2,1,2000,1509.04,0,0,0,9,3,0,10000,0,2,0,2,0,4,5,9,1,1,2,3,0,78320,7120,14240,56960,10,1,2007,0,0.09090793018475249,0.18181586036950498,0.7272634414780199,10000,1
149,34,1,1,500,664.86,0,0,6,2,16,5,0,-60000,2,1,2,1,6,1,3,1,0,0,1,0,105040,16160,16160,72720,4,30,1999,0,0.1538446892165916,0.1538446892165916,0.6923011014746623,-60000,1
246,43,1,1,1000,1267.4,6000000,1,3,0,1,0,0,0,2,2,1,1,1,2,0,1,0,2,1,0,50700,5070,5070,40560,0,31,2006,0,0.09999802765231455,0.09999802765231455,0.7999842212185164,0,0
293,45,0,0,1000,1119.23,0,0,4,3,8,4,51500,0,0,0,2,1,6,3,13,3,0,1,1,0,51210,11380,5690,34140,7,36,2015,0,0.2222178828767257,0.11110894143836285,0.6666536486301771,51500,0
339,48,2,0,500,1698.51,0,1,3,7,7,4,0,0,0,1,2,1,4,2,18,3,0,2,1,0,51840,8640,8640,34560,13,20,2001,0,0.16666345170810748,0.16666345170810748,0.6666538068324299,0,0
160,33,0,2,1000,1422.78,0,0,2,3,8,0,61600,0,0,0,2,0,0,5,17,3,0,2,3,1,52800,5280,5280,42240,9,29,2006,0,0.09999810609647544,0.09999810609647544,0.7999848487718035,61600,0
224,42,2,2,500,1212.75,0,0,1,9,11,3,0,-51400,2,0,1,1,6,6,11,1,0,0,0,1,55200,9200,13800,32200,6,10,1998,0,0.16666364739769207,0.2499954710965381,0.5833227658919222,-51400,0
194,34,1,0,1000,1423.34,0,1,0,11,4,1,55300,-37900,3,1,1,3,6,5,0,1,1,0,3,0,9100,1400,1400,6300,3,25,2003,0,0.15382924953301835,0.15382924953301835,0.6922316228985825,17400,0
385,51,1,1,1000,976.37,0,0,4,2,15,0,0,-61000,0,1,1,2,6,5,14,3,0,1,3,0,67600,13520,6760,47320,11,21,2007,0,0.19999704146388367,0.09999852073194183,0.6999896451235929,-61000,0
100,33,2,1,500,1124.59,6000000,1,1,0,9,1,67300,0,2,1,1,2,0,1,4,1,0,1,2,0,40800,6800,6800,27200,2,37,2004,0,0.1666625817994657,0.1666625817994657,0.6666503271978628,67300,0
371,50,1,1,1000,1569.33,0,1,6,6,2,1,79600,0,0,2,0,2,6,6,2,3,0,2,1,1,84500,13000,13000,58500,13,28,2011,1,0.15384433320315735,0.15384433320315735,0.6922994994142081,79600,1
